"Date","Name","Open","High","Low","Close"
"2022-05-20","EUR to CHF","1.04207","1.04950","1.02260","1.02877"
"2022-05-13","EUR to CHF","1.04137","1.05155","1.03580","1.04278"
"2022-05-06","EUR to CHF","1.02564","1.04513","1.02240","1.04330"
"2022-04-29","EUR to CHF","1.03421","1.03505","1.01860","1.02586"
"2022-04-22","EUR to CHF","1.01982","1.03711","1.01688","1.03355"
"2022-04-15","EUR to CHF","1.01682","1.02131","1.00843","1.01881"
"2022-04-08","EUR to CHF","1.02136","1.02406","1.01274","1.01610"
"2022-04-01","EUR to CHF","1.02195","1.03850","1.01961","1.02200"
"2022-03-25","EUR to CHF","1.02992","1.03227","1.01900","1.02158"
"2022-03-18","EUR to CHF","1.01880","1.04024","1.01850","1.02922"
"2022-03-11","EUR to CHF","1.00210","1.03027","0.99691","1.01952"
"2022-03-04","EUR to CHF","1.03090","1.03798","1.00147","1.00259"
"2022-02-25","EUR to CHF","1.04290","1.04664","1.02750","1.04304"
"2022-02-18","EUR to CHF","1.04850","1.05495","1.04217","1.04272"
"2022-02-11","EUR to CHF","1.06037","1.06116","1.04774","1.04989"
"2022-02-04","EUR to CHF","1.03758","1.06023","1.03587","1.05910"
"2022-01-28","EUR to CHF","1.03420","1.03990","1.02953","1.03728"
"2022-01-21","EUR to CHF","1.04192","1.04453","1.03310","1.03394"
"2022-01-14","EUR to CHF","1.04346","1.05117","1.04142","1.04305"
"2022-01-07","EUR to CHF","1.03658","1.04512","1.03292","1.04359"
"2021-12-31","EUR to CHF","1.03878","1.04114","1.03218","1.03671"
"2021-12-24","EUR to CHF","1.03812","1.04346","1.03760","1.03958"
"2021-12-17","EUR to CHF","1.04210","1.04667","1.03794","1.03835"
"2021-12-10","EUR to CHF","1.03649","1.04554","1.03649","1.04169"
"2021-12-03","EUR to CHF","1.04461","1.04530","1.03713","1.03776"
"2021-11-26","EUR to CHF","1.04763","1.05132","1.04250","1.04519"
"2021-11-19","EUR to CHF","1.05420","1.05507","1.04446","1.04705"
"2021-11-12","EUR to CHF","1.05432","1.05980","1.05272","1.05383"
"2021-11-05","EUR to CHF","1.05835","1.06043","1.05295","1.05470"
"2021-10-29","EUR to CHF","1.06633","1.07034","1.05649","1.05845"
"2021-10-22","EUR to CHF","1.07114","1.07653","1.06542","1.06679"
"2021-10-15","EUR to CHF","1.07233","1.07469","1.06758","1.07013"
"2021-10-08","EUR to CHF","1.07777","1.08021","1.06974","1.07299"
"2021-10-01","EUR to CHF","1.08291","1.08647","1.07668","1.07908"
"2021-09-24","EUR to CHF","1.09254","1.09354","1.08086","1.08328"
"2021-09-17","EUR to CHF","1.08493","1.09380","1.08342","1.09269"
"2021-09-10","EUR to CHF","1.08529","1.09013","1.08308","1.08391"
"2021-09-03","EUR to CHF","1.07494","1.08727","1.07437","1.08582"
"2021-08-27","EUR to CHF","1.07244","1.08056","1.06969","1.07436"
"2021-08-20","EUR to CHF","1.07979","1.08037","1.06915","1.07232"
"2021-08-13","EUR to CHF","1.07655","1.08404","1.07515","1.07955"
"2021-08-06","EUR to CHF","1.07458","1.07670","1.07154","1.07539"
"2021-07-30","EUR to CHF","1.08258","1.08321","1.07366","1.07426"
"2021-07-23","EUR to CHF","1.08527","1.08631","1.08075","1.08190"
"2021-07-16","EUR to CHF","1.08548","1.08648","1.08000","1.08517"
"2021-07-09","EUR to CHF","1.09278","1.09465","1.08245","1.08547"
"2021-07-02","EUR to CHF","1.09457","1.09868","1.09174","1.09209"
"2021-06-25","EUR to CHF","1.09455","1.09766","1.09296","1.09479"
"2021-06-18","EUR to CHF","1.08750","1.09544","1.08675","1.09355"
"2021-06-11","EUR to CHF","1.09384","1.09490","1.08669","1.08696"
"2021-06-04","EUR to CHF","1.09678","1.10025","1.09299","1.09299"
"2021-05-28","EUR to CHF","1.09355","1.09853","1.09273","1.09658"
"2021-05-21","EUR to CHF","1.09444","1.10284","1.09282","1.09341"
"2021-05-14","EUR to CHF","1.09542","1.09886","1.09230","1.09458"
"2021-05-07","EUR to CHF","1.09771","1.10184","1.09311","1.09519"
"2021-04-30","EUR to CHF","1.10440","1.10755","1.09679","1.09727"
"2021-04-23","EUR to CHF","1.10116","1.10533","1.09889","1.10520"
"2021-04-16","EUR to CHF","1.10071","1.10636","1.09712","1.10236"
"2021-04-09","EUR to CHF","1.10860","1.11000","1.09890","1.09936"
"2021-04-02","EUR to CHF","1.10677","1.11183","1.10302","1.10785"
"2021-03-26","EUR to CHF","1.10521","1.10948","1.10040","1.10739"
"2021-03-19","EUR to CHF","1.10983","1.11080","1.09999","1.10567"
"2021-03-12","EUR to CHF","1.10720","1.11190","1.10254","1.11058"
"2021-03-05","EUR to CHF","1.09686","1.11518","1.09565","1.10863"
"2021-02-26","EUR to CHF","1.08588","1.10977","1.08529","1.09678"
"2021-02-19","EUR to CHF","1.08086","1.08706","1.07836","1.08592"
"2021-02-12","EUR to CHF","1.08220","1.08463","1.07814","1.08074"
"2021-02-05","EUR to CHF","1.07929","1.08352","1.07909","1.08307"
"2021-01-29","EUR to CHF","1.07758","1.08128","1.07450","1.08033"
"2021-01-22","EUR to CHF","1.07589","1.07923","1.07360","1.07704"
"2021-01-15","EUR to CHF","1.08201","1.08405","1.07460","1.07570"
"2021-01-08","EUR to CHF","1.08087","1.08680","1.07856","1.08167"
"2021-01-01","EUR to CHF","1.08510","1.08921","1.07936","1.08093"
"2020-12-25","EUR to CHF","1.08175","1.08699","1.07944","1.08510"
"2020-12-18","EUR to CHF","1.07819","1.08598","1.07548","1.08223"
"2020-12-11","EUR to CHF","1.08054","1.08170","1.07320","1.07734"
"2020-12-04","EUR to CHF","1.08130","1.08718","1.07934","1.08088"
"2020-11-27","EUR to CHF","1.08016","1.08715","1.07873","1.08194"
"2020-11-20","EUR to CHF","1.08038","1.08275","1.07844","1.08015"
"2020-11-13","EUR to CHF","1.06866","1.08246","1.06762","1.07957"
"2020-11-06","EUR to CHF","1.06770","1.07271","1.06560","1.06907"
"2020-10-30","EUR to CHF","1.07257","1.07480","1.06670","1.06762"
"2020-10-23","EUR to CHF","1.07158","1.07490","1.06987","1.07227"
"2020-10-16","EUR to CHF","1.07601","1.07742","1.06839","1.07189"
"2020-10-09","EUR to CHF","1.07714","1.08008","1.07314","1.07533"
"2020-10-02","EUR to CHF","1.07969","1.08303","1.07590","1.07845"
"2020-09-25","EUR to CHF","1.07877","1.08211","1.07360","1.07950"
"2020-09-18","EUR to CHF","1.07615","1.07946","1.07230","1.07895"
"2020-09-11","EUR to CHF","1.08125","1.08467","1.07450","1.07661"
"2020-09-04","EUR to CHF","1.07638","1.08777","1.07424","1.08126"
"2020-08-28","EUR to CHF","1.07566","1.07751","1.07180","1.07604"
"2020-08-21","EUR to CHF","1.07649","1.08493","1.07320","1.07513"
"2020-08-14","EUR to CHF","1.07528","1.07926","1.07307","1.07616"
"2020-08-07","EUR to CHF","1.07696","1.08385","1.07360","1.07496"
"2020-07-31","EUR to CHF","1.07346","1.08381","1.07258","1.07535"
"2020-07-24","EUR to CHF","1.07317","1.07948","1.07090","1.07254"
"2020-07-17","EUR to CHF","1.06416","1.07970","1.06304","1.07218"
"2020-07-10","EUR to CHF","1.06279","1.06660","1.06010","1.06259"
"2020-07-03","EUR to CHF","1.06370","1.06990","1.06076","1.06250"
"2020-06-26","EUR to CHF","1.06433","1.07115","1.06237","1.06334"
"2020-06-19","EUR to CHF","1.07082","1.07692","1.06320","1.06411"
"2020-06-12","EUR to CHF","1.08661","1.08897","1.06490","1.07153"
"2020-06-05","EUR to CHF","1.06755","1.09155","1.06640","1.08572"
"2020-05-29","EUR to CHF","1.05944","1.07258","1.05719","1.06716"
"2020-05-22","EUR to CHF","1.05151","1.06621","1.05051","1.05890"
"2020-05-15","EUR to CHF","1.05260","1.05323","1.04990","1.05110"
"2020-05-08","EUR to CHF","1.05530","1.05566","1.05132","1.05195"
"2020-05-01","EUR to CHF","1.05327","1.06115","1.05274","1.05492"
"2020-04-24","EUR to CHF","1.05178","1.05378","1.05046","1.05282"
"2020-04-17","EUR to CHF","1.05587","1.05672","1.05035","1.05144"
"2020-04-10","EUR to CHF","1.05606","1.05944","1.05429","1.05554"
"2020-04-03","EUR to CHF","1.05764","1.06223","1.05381","1.05525"
"2020-03-27","EUR to CHF","1.05303","1.06539","1.05280","1.05945"
"2020-03-20","EUR to CHF","1.05633","1.06053","1.05199","1.05377"
"2020-03-13","EUR to CHF","1.05695","1.06463","1.05390","1.05600"
"2020-03-06","EUR to CHF","1.06470","1.07098","1.05713","1.05760"
"2020-02-28","EUR to CHF","1.06078","1.06719","1.05812","1.06464"
"2020-02-21","EUR to CHF","1.06370","1.06505","1.06020","1.06109"
"2020-02-14","EUR to CHF","1.06935","1.07136","1.06046","1.06360"
"2020-02-07","EUR to CHF","1.06831","1.07281","1.06586","1.06965"
"2020-01-31","EUR to CHF","1.07021","1.07380","1.06609","1.06835"
"2020-01-24","EUR to CHF","1.07349","1.07880","1.06961","1.07101"
"2020-01-17","EUR to CHF","1.08134","1.08333","1.07269","1.07275"
"2020-01-10","EUR to CHF","1.08323","1.08606","1.07780","1.08132"
"2020-01-03","EUR to CHF","1.08923","1.09035","1.08205","1.08573"
"2019-12-27","EUR to CHF","1.08764","1.09050","1.08560","1.08890"
"2019-12-20","EUR to CHF","1.09424","1.09678","1.08630","1.08908"
"2019-12-13","EUR to CHF","1.09499","1.10335","1.09072","1.09439"
"2019-12-06","EUR to CHF","1.10195","1.10275","1.09172","1.09539"
"2019-11-29","EUR to CHF","1.09984","1.10237","1.09626","1.10190"
"2019-11-22","EUR to CHF","1.09305","1.10103","1.09273","1.09898"
"2019-11-15","EUR to CHF","1.09898","1.09952","1.08582","1.09369"
"2019-11-08","EUR to CHF","1.10004","1.10349","1.09698","1.09874"
"2019-11-01","EUR to CHF","1.10205","1.10586","1.09883","1.10030"
"2019-10-25","EUR to CHF","1.09837","1.10417","1.09789","1.10131"
"2019-10-18","EUR to CHF","1.10082","1.10591","1.09672","1.10034"
"2019-10-11","EUR to CHF","1.09167","1.10392","1.08674","1.10030"
"2019-10-04","EUR to CHF","1.08406","1.09796","1.08307","1.09269"
"2019-09-27","EUR to CHF","1.09188","1.09295","1.08278","1.08350"
"2019-09-20","EUR to CHF","1.09405","1.10189","1.09071","1.09127"
"2019-09-13","EUR to CHF","1.08919","1.09746","1.08490","1.09616"
"2019-09-06","EUR to CHF","1.08654","1.09313","1.08068","1.08872"
"2019-08-30","EUR to CHF","1.08416","1.09240","1.08343","1.08760"
"2019-08-23","EUR to CHF","1.08568","1.09280","1.08405","1.08518"
"2019-08-16","EUR to CHF","1.08906","1.09225","1.08314","1.08454"
"2019-08-09","EUR to CHF","1.09122","1.09582","1.08595","1.08876"
"2019-08-02","EUR to CHF","1.10510","1.10622","1.09038","1.09054"
"2019-07-26","EUR to CHF","1.10136","1.10632","1.09576","1.10506"
"2019-07-19","EUR to CHF","1.10911","1.11105","1.10089","1.10114"
"2019-07-12","EUR to CHF","1.11258","1.11578","1.10681","1.10866"
"2019-07-05","EUR to CHF","1.11320","1.11720","1.11034","1.11253"
"2019-06-28","EUR to CHF","1.11025","1.11451","1.10590","1.10970"
"2019-06-21","EUR to CHF","1.11915","1.12222","1.10540","1.10954"
"2019-06-14","EUR to CHF","1.11976","1.12643","1.11814","1.11925"
"2019-06-07","EUR to CHF","1.11694","1.12070","1.11157","1.11902"
"2019-05-31","EUR to CHF","1.12309","1.12785","1.11667","1.11677"
"2019-05-24","EUR to CHF","1.12815","1.12930","1.11939","1.12202"
"2019-05-17","EUR to CHF","1.13544","1.13596","1.12608","1.12695"
"2019-05-10","EUR to CHF","1.13731","1.14398","1.13546","1.13660"
"2019-05-03","EUR to CHF","1.13619","1.14452","1.13601","1.13737"
"2019-04-26","EUR to CHF","1.14011","1.14765","1.13473","1.13585"
"2019-04-19","EUR to CHF","1.13257","1.14224","1.13204","1.14045"
"2019-04-12","EUR to CHF","1.12178","1.13315","1.12060","1.13219"
"2019-04-05","EUR to CHF","1.11683","1.12400","1.11628","1.12038"
"2019-03-29","EUR to CHF","1.12215","1.12569","1.11542","1.11592"
"2019-03-22","EUR to CHF","1.13423","1.13655","1.12092","1.12240"
"2019-03-15","EUR to CHF","1.13190","1.13850","1.13102","1.13460"
"2019-03-08","EUR to CHF","1.13564","1.13696","1.13038","1.13165"
"2019-03-01","EUR to CHF","1.13374","1.13937","1.13243","1.13551"
"2019-02-22","EUR to CHF","1.13429","1.13738","1.13269","1.13397"
"2019-02-15","EUR to CHF","1.13112","1.14069","1.13066","1.13504"
"2019-02-08","EUR to CHF","1.14024","1.14441","1.13175","1.13290"
"2019-02-01","EUR to CHF","1.13293","1.14290","1.13063","1.14005"
"2019-01-25","EUR to CHF","1.13073","1.13472","1.12548","1.13240"
"2019-01-18","EUR to CHF","1.12761","1.13379","1.12414","1.13070"
"2019-01-11","EUR to CHF","1.12542","1.13402","1.12055","1.12695"
"2019-01-04","EUR to CHF","1.12595","1.14960","1.11809","1.12395"
"2018-12-28","EUR to CHF","1.13032","1.13760","1.12104","1.12653"
"2018-12-21","EUR to CHF","1.12790","1.13492","1.12460","1.12944"
"2018-12-14","EUR to CHF","1.12873","1.13081","1.12203","1.12781"
"2018-12-07","EUR to CHF","1.13275","1.13486","1.12705","1.12782"
"2018-11-30","EUR to CHF","1.12999","1.13570","1.12566","1.12914"
"2018-11-23","EUR to CHF","1.14115","1.14169","1.12945","1.13030"
"2018-11-16","EUR to CHF","1.13835","1.14343","1.13307","1.14097"
"2018-11-09","EUR to CHF","1.14216","1.14703","1.13793","1.13945"
"2018-11-02","EUR to CHF","1.13677","1.14550","1.13621","1.14222"
"2018-10-26","EUR to CHF","1.14666","1.15014","1.13400","1.13680"
"2018-10-19","EUR to CHF","1.14494","1.14920","1.13896","1.14635"
"2018-10-12","EUR to CHF","1.14263","1.14924","1.13662","1.14590"
"2018-10-05","EUR to CHF","1.13871","1.14497","1.13100","1.14256"
"2018-09-28","EUR to CHF","1.12521","1.14149","1.12521","1.13949"
"2018-09-21","EUR to CHF","1.12407","1.13272","1.12190","1.12608"
"2018-09-14","EUR to CHF","1.11914","1.13436","1.11814","1.12556"
"2018-09-07","EUR to CHF","1.12443","1.13206","1.11789","1.11918"
"2018-08-31","EUR to CHF","1.14283","1.14540","1.12345","1.12355"
"2018-08-24","EUR to CHF","1.13784","1.14305","1.13503","1.14262"
"2018-08-17","EUR to CHF","1.13219","1.13944","1.12400","1.13865"
"2018-08-10","EUR to CHF","1.14939","1.15576","1.13354","1.13550"
"2018-08-03","EUR to CHF","1.15875","1.16042","1.14925","1.14925"
"2018-07-27","EUR to CHF","1.16371","1.16419","1.15645","1.15885"
"2018-07-20","EUR to CHF","1.17030","1.17140","1.15994","1.16300"
"2018-07-13","EUR to CHF","1.16192","1.17089","1.16000","1.17010"
"2018-07-06","EUR to CHF","1.15587","1.16400","1.15300","1.16238"
"2018-06-29","EUR to CHF","1.15262","1.16004","1.14866","1.15691"
"2018-06-22","EUR to CHF","1.15703","1.15714","1.14780","1.15135"
"2018-06-15","EUR to CHF","1.15886","1.16568","1.15200","1.15769"
"2018-06-08","EUR to CHF","1.15300","1.16400","1.15000","1.15889"
"2018-06-01","EUR to CHF","1.15990","1.16286","1.13667","1.15177"
"2018-05-25","EUR to CHF","1.17366","1.17714","1.15188","1.15286"
"2018-05-18","EUR to CHF","1.19471","1.19804","1.17253","1.17435"
"2018-05-11","EUR to CHF","1.19575","1.19796","1.18600","1.19440"
"2018-05-04","EUR to CHF","1.19747","1.19875","1.19300","1.19497"
"2018-04-27","EUR to CHF","1.19795","1.19973","1.19200","1.19725"
"2018-04-20","EUR to CHF","1.18748","1.20054","1.18600","1.19759"
"2018-04-13","EUR to CHF","1.17735","1.18900","1.17652","1.18681"
"2018-04-06","EUR to CHF","1.17549","1.18053","1.17326","1.17717"
"2018-03-30","EUR to CHF","1.16993","1.18033","1.16968","1.17520"
"2018-03-23","EUR to CHF","1.17035","1.17492","1.16490","1.16974"
"2018-03-16","EUR to CHF","1.17045","1.17157","1.16694","1.16952"
"2018-03-09","EUR to CHF","1.15585","1.17416","1.15075","1.17030"
"2018-03-02","EUR to CHF","1.15106","1.15630","1.14800","1.15371"
"2018-02-23","EUR to CHF","1.15061","1.15604","1.14862","1.15033"
"2018-02-16","EUR to CHF","1.15151","1.15849","1.14800","1.15167"
"2018-02-09","EUR to CHF","1.15887","1.16400","1.14453","1.15015"
"2018-02-02","EUR to CHF","1.15973","1.16375","1.15367","1.15990"
"2018-01-26","EUR to CHF","1.17854","1.17980","1.15835","1.15972"
"2018-01-19","EUR to CHF","1.18053","1.18330","1.17083","1.17706"
"2018-01-12","EUR to CHF","1.17309","1.18123","1.16800","1.17950"
"2018-01-05","EUR to CHF","1.16885","1.17786","1.16845","1.17167"
"2017-12-29","EUR to CHF","1.17310","1.17768","1.16671","1.16827"
"2017-12-22","EUR to CHF","1.16380","1.17505","1.16050","1.17137"
"2017-12-15","EUR to CHF","1.16853","1.17047","1.16148","1.16327"
"2017-12-08","EUR to CHF","1.16347","1.17197","1.16249","1.16807"
"2017-12-01","EUR to CHF","1.16912","1.17369","1.15964","1.16090"
"2017-11-24","EUR to CHF","1.16501","1.16977","1.15800","1.16837"
"2017-11-17","EUR to CHF","1.16139","1.17226","1.15797","1.16571"
"2017-11-10","EUR to CHF","1.16121","1.16404","1.15392","1.16140"
"2017-11-03","EUR to CHF","1.15792","1.16644","1.15669","1.16120"
"2017-10-27","EUR to CHF","1.15914","1.17114","1.15559","1.15815"
"2017-10-20","EUR to CHF","1.15157","1.16296","1.14800","1.15959"
"2017-10-13","EUR to CHF","1.14804","1.15661","1.14600","1.15164"
"2017-10-06","EUR to CHF","1.14378","1.14987","1.13800","1.14790"
"2017-09-29","EUR to CHF","1.15724","1.15907","1.14000","1.14382"
"2017-09-22","EUR to CHF","1.14658","1.16235","1.14465","1.15758"
"2017-09-15","EUR to CHF","1.13852","1.15295","1.13781","1.14582"
"2017-09-08","EUR to CHF","1.14134","1.14816","1.13549","1.13679"
"2017-09-01","EUR to CHF","1.14145","1.14725","1.13572","1.14405"
"2017-08-25","EUR to CHF","1.13448","1.14236","1.13180","1.13931"
"2017-08-18","EUR to CHF","1.13756","1.14779","1.12560","1.13455"
"2017-08-11","EUR to CHF","1.14609","1.15023","1.12579","1.13708"
"2017-08-04","EUR to CHF","1.13899","1.15378","1.13300","1.14514"
"2017-07-28","EUR to CHF","1.10331","1.14064","1.10000","1.13845"
"2017-07-21","EUR to CHF","1.10466","1.10885","1.09800","1.10290"
"2017-07-14","EUR to CHF","1.09871","1.10736","1.09800","1.10562"
"2017-07-07","EUR to CHF","1.09512","1.10002","1.09190","1.09855"
"2017-06-30","EUR to CHF","1.08522","1.09630","1.08473","1.09581"
"2017-06-23","EUR to CHF","1.09019","1.09090","1.08286","1.08505"
"2017-06-16","EUR to CHF","1.08553","1.09088","1.08346","1.08785"
"2017-06-09","EUR to CHF","1.08605","1.08764","1.08300","1.08475"
"2017-06-02","EUR to CHF","1.08964","1.09170","1.08506","1.08626"
"2017-05-26","EUR to CHF","1.09027","1.09487","1.08700","1.08782"
"2017-05-19","EUR to CHF","1.09400","1.09600","1.08600","1.08860"
"2017-05-12","EUR to CHF","1.08710","1.09873","1.08470","1.09345"
"2017-05-05","EUR to CHF","1.08427","1.08732","1.07878","1.08546"
"2017-04-28","EUR to CHF","1.07942","1.08697","1.07760","1.08270"
"2017-04-21","EUR to CHF","1.06628","1.07200","1.06580","1.06735"
"2017-04-14","EUR to CHF","1.06813","1.07002","1.06544","1.06739"
"2017-04-07","EUR to CHF","1.06920","1.07259","1.06600","1.06820"
"2017-03-31","EUR to CHF","1.07176","1.07355","1.06763","1.06957"
"2017-03-24","EUR to CHF","1.07178","1.07495","1.06800","1.07015"
"2017-03-17","EUR to CHF","1.07886","1.08251","1.06792","1.07171"
"2017-03-10","EUR to CHF","1.06981","1.07983","1.06800","1.07975"
"2017-03-03","EUR to CHF","1.06402","1.07147","1.06300","1.06912"
"2017-02-24","EUR to CHF","1.06426","1.06768","1.06202","1.06202"
"2017-02-17","EUR to CHF","1.06664","1.06811","1.06300","1.06400"
"2017-02-10","EUR to CHF","1.07001","1.07033","1.06265","1.06621"
"2017-02-03","EUR to CHF","1.06900","1.07108","1.06354","1.07001"
"2017-01-27","EUR to CHF","1.07207","1.07510","1.06683","1.06851"
"2017-01-20","EUR to CHF","1.07300","1.07400","1.06973","1.07215"
"2017-01-13","EUR to CHF","1.07134","1.07478","1.07000","1.07326"
"2017-01-06","EUR to CHF","1.07120","1.07380","1.06765","1.07098"
"2016-12-30","EUR to CHF","1.07229","1.07618","1.06961","1.07055"
"2016-12-23","EUR to CHF","1.07263","1.07410","1.06700","1.07205"
"2016-12-16","EUR to CHF","1.07379","1.07893","1.07058","1.07239"
"2016-12-09","EUR to CHF","1.07077","1.08976","1.06937","1.07373"
"2016-12-02","EUR to CHF","1.07428","1.08167","1.07300","1.07710"
"2016-11-25","EUR to CHF","1.06949","1.07558","1.06925","1.07396"
"2016-11-18","EUR to CHF","1.07140","1.07600","1.06800","1.06938"
"2016-11-11","EUR to CHF","1.08060","1.08318","1.07000","1.07215"
"2016-11-04","EUR to CHF","1.08454","1.08637","1.07500","1.07779"
"2016-10-28","EUR to CHF","1.08158","1.08640","1.07900","1.08454"
"2016-10-21","EUR to CHF","1.08663","1.08949","1.08022","1.08100"
"2016-10-14","EUR to CHF","1.09429","1.09725","1.08553","1.08600"
"2016-10-07","EUR to CHF","1.09176","1.09755","1.08964","1.09521"
"2016-09-30","EUR to CHF","1.08931","1.09194","1.08080","1.09176"
"2016-09-23","EUR to CHF","1.09311","1.09601","1.08516","1.08950"
"2016-09-16","EUR to CHF","1.09552","1.09848","1.09074","1.09355"
"2016-09-09","EUR to CHF","1.09362","1.09759","1.08800","1.09530"
"2016-09-02","EUR to CHF","1.09513","1.10009","1.09185","1.09185"
"2016-08-26","EUR to CHF","1.08692","1.09589","1.08571","1.09438"
"2016-08-19","EUR to CHF","1.08829","1.09026","1.08200","1.08731"
"2016-08-12","EUR to CHF","1.08715","1.09252","1.08496","1.08772"
"2016-08-05","EUR to CHF","1.08320","1.08777","1.07900","1.08654"
"2016-07-29","EUR to CHF","1.08424","1.09371","1.07880","1.08295"
"2016-07-22","EUR to CHF","1.08733","1.09040","1.08263","1.08310"
"2016-07-15","EUR to CHF","1.08600","1.09450","1.08338","1.08362"
"2016-07-08","EUR to CHF","1.08439","1.08742","1.07893","1.08643"
"2016-07-01","EUR to CHF","1.07538","1.08991","1.07100","1.08362"
"2016-06-24","EUR to CHF","1.08913","1.10125","1.06204","1.08104"
"2016-06-17","EUR to CHF","1.08459","1.09226","1.07700","1.08215"
"2016-06-10","EUR to CHF","1.10918","1.10988","1.08410","1.08457"
"2016-06-03","EUR to CHF","1.10525","1.11059","1.10192","1.10854"
"2016-05-27","EUR to CHF","1.11109","1.11236","1.10300","1.10525"
"2016-05-20","EUR to CHF","1.10330","1.11288","1.10273","1.11072"
"2016-05-13","EUR to CHF","1.10826","1.11084","1.10093","1.10270"
"2016-05-06","EUR to CHF","1.09892","1.10942","1.09500","1.10837"
"2016-04-29","EUR to CHF","1.09843","1.10100","1.09500","1.09815"
"2016-04-22","EUR to CHF","1.09127","1.10169","1.08995","1.09682"
"2016-04-15","EUR to CHF","1.08695","1.09272","1.08600","1.09174"
"2016-04-08","EUR to CHF","1.09192","1.09324","1.08400","1.08544"
"2016-04-01","EUR to CHF","1.09172","1.09534","1.08800","1.09087"
"2016-03-25","EUR to CHF","1.09318","1.09435","1.08694","1.09064"
"2016-03-18","EUR to CHF","1.09654","1.09959","1.09000","1.09208"
"2016-03-11","EUR to CHF","1.09273","1.10225","1.08915","1.09385"
"2016-03-04","EUR to CHF","1.08842","1.09470","1.08080","1.09250"
"2016-02-26","EUR to CHF","1.10123","1.10280","1.08600","1.08912"
"2016-02-19","EUR to CHF","1.09837","1.10612","1.09703","1.10129"
"2016-02-12","EUR to CHF","1.10561","1.10953","1.09400","1.09963"
"2016-02-05","EUR to CHF","1.10859","1.11995","1.10308","1.10521"
"2016-01-29","EUR to CHF","1.09720","1.11653","1.09532","1.10656"
"2016-01-22","EUR to CHF","1.09289","1.09870","1.09041","1.09674"
"2016-01-15","EUR to CHF","1.08676","1.09820","1.08359","1.09246"
"2016-01-08","EUR to CHF","1.08647","1.09007","1.08200","1.08630"
"2016-01-01","EUR to CHF","1.08216","1.08951","1.07730","1.08600"
"2015-12-25","EUR to CHF","1.07795","1.08464","1.07701","1.08313"
"2015-12-18","EUR to CHF","1.07926","1.08448","1.07500","1.07761"
"2015-12-11","EUR to CHF","1.08491","1.08770","1.07898","1.07994"
"2015-12-04","EUR to CHF","1.09011","1.09395","1.07935","1.08361"
"2015-11-27","EUR to CHF","1.08440","1.09272","1.08069","1.09057"
"2015-11-20","EUR to CHF","1.07995","1.09000","1.07693","1.08377"
"2015-11-13","EUR to CHF","1.07924","1.08401","1.07500","1.08401"
"2015-11-06","EUR to CHF","1.08758","1.08935","1.07335","1.07972"
"2015-10-30","EUR to CHF","1.07858","1.09178","1.07683","1.08733"
"2015-10-23","EUR to CHF","1.08173","1.09000","1.07500","1.07768"
"2015-10-16","EUR to CHF","1.09251","1.09500","1.07790","1.08157"
"2015-10-09","EUR to CHF","1.08988","1.09481","1.08600","1.09207"
"2015-10-02","EUR to CHF","1.09573","1.09701","1.08709","1.08855"
"2015-09-25","EUR to CHF","1.09417","1.09823","1.08198","1.09639"
"2015-09-18","EUR to CHF","1.09872","1.10114","1.08964","1.09517"
"2015-09-11","EUR to CHF","1.08316","1.10502","1.08258","1.09823"
"2015-09-04","EUR to CHF","1.07689","1.09027","1.07625","1.08303"
"2015-08-28","EUR to CHF","1.07768","1.08807","1.07300","1.07580"
"2015-08-21","EUR to CHF","1.08483","1.08541","1.07098","1.07738"
"2015-08-14","EUR to CHF","1.07810","1.09620","1.07500","1.08320"
"2015-08-07","EUR to CHF","1.06105","1.07884","1.05872","1.07818"
"2015-07-31","EUR to CHF","1.05624","1.06900","1.05280","1.06108"
"2015-07-24","EUR to CHF","1.04092","1.05805","1.04079","1.05669"
"2015-07-17","EUR to CHF","1.04576","1.05132","1.03900","1.04106"
"2015-07-10","EUR to CHF","1.03900","1.05252","1.03600","1.04750"
"2015-07-03","EUR to CHF","1.03162","1.05247","1.03103","1.04456"
"2015-06-26","EUR to CHF","1.04289","1.05461","1.04071","1.04197"
"2015-06-19","EUR to CHF","1.04279","1.05423","1.03985","1.04021"
"2015-06-12","EUR to CHF","1.04419","1.05551","1.04200","1.04513"
"2015-06-05","EUR to CHF","1.03144","1.05739","1.02900","1.04346"
"2015-05-29","EUR to CHF","1.03725","1.03846","1.02756","1.03341"
"2015-05-22","EUR to CHF","1.04732","1.05019","1.03788","1.03788"
"2015-05-15","EUR to CHF","1.04311","1.05062","1.03800","1.04769"
"2015-05-08","EUR to CHF","1.04427","1.04800","1.03000","1.04431"
"2015-05-01","EUR to CHF","1.03616","1.05238","1.03387","1.04376"
"2015-04-24","EUR to CHF","1.02805","1.04272","1.02300","1.03725"
"2015-04-17","EUR to CHF","1.03862","1.04012","1.02590","1.02822"
"2015-04-10","EUR to CHF","1.04642","1.04949","1.03627","1.03746"
"2015-04-03","EUR to CHF","1.04620","1.04878","1.03864","1.04479"
"2015-03-27","EUR to CHF","1.05982","1.06005","1.04193","1.04789"
"2015-03-20","EUR to CHF","1.05702","1.07002","1.05200","1.05466"
"2015-03-13","EUR to CHF","1.06805","1.07325","1.05120","1.05535"
"2015-03-06","EUR to CHF","1.06624","1.07611","1.06265","1.06895"
